"Presence","lon","lat","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
1,-58.54,-30.3,0.732394366197183,0.467065868263473,0.178571428571429,0.707756678467976,0.854368932038835,0.618705035971223,0.665492957746479,0.832911392405063,0.528189910979229,0.846394984326019,0.637055837563452,0.112545381202098,0.135714285714286,0.0720858895705521,0.130081300813008,0.133118048080373,0.0694766095414544,0.136794396374124,0.0538213132400431
1,-58.56,-30.32,0.732394366197183,0.467065868263473,0.178571428571429,0.707756678467976,0.854368932038835,0.618705035971223,0.665492957746479,0.832911392405063,0.528189910979229,0.846394984326019,0.637055837563452,0.112545381202098,0.135714285714286,0.0720858895705521,0.130081300813008,0.133118048080373,0.0694766095414544,0.136794396374124,0.0538213132400431
1,-60.25,-29.6833,0.740845070422535,0.532934131736527,0.214285714285714,0.687479884132604,0.877022653721683,0.60431654676259,0.711267605633803,0.89620253164557,0.540059347181009,0.849529780564263,0.647208121827411,0.101452198467124,0.147959183673469,0.0475460122699387,0.178861788617886,0.12881234302117,0.0490968040759611,0.141738772146683,0.0380337280229638
1,-58.14,-31.53,0.704225352112676,0.502994011976048,0.178571428571429,0.717251367878983,0.84789644012945,0.589928057553957,0.700704225352113,0.807594936708861,0.495548961424332,0.821316614420063,0.609137055837564,0.125453812020976,0.142857142857143,0.102760736196319,0.0894308943089431,0.136347326874776,0.10097267253358,0.139266584260404,0.0782203085755292
1,-60.9166,-31.9666,0.698591549295775,0.491017964071856,0.178571428571429,0.727389765046669,0.831715210355987,0.580335731414868,0.697183098591549,0.868354430379747,0.486646884272997,0.815047021943574,0.601522842639594,0.0984267849939492,0.146938775510204,0.0460122699386503,0.186991869918699,0.134553283100108,0.0449282075034738,0.138854552946024,0.0348044492285612
1,-56.8166,-29.4666,0.752112676056338,0.449101796407186,0.178571428571429,0.665915674283875,0.86084142394822,0.637889688249401,0.644366197183099,0.772151898734177,0.55786350148368,0.858934169278997,0.66243654822335,0.136345300524405,0.163265306122449,0.104294478527607,0.0894308943089431,0.149982059562253,0.109773043075498,0.138442521631644,0.085037674919268
1,-60.48,-31.41,0.712676056338028,0.479041916167665,0.160714285714286,0.71853878339234,0.851132686084142,0.592326139088729,0.700704225352113,0.881012658227848,0.504451038575668,0.827586206896552,0.616751269035533,0.0964098426784994,0.146938775510204,0.0460122699386503,0.182926829268293,0.12881234302117,0.047244094488189,0.135558302430985,0.0365984930032293
1,-57.65,-30.25,0.738028169014085,0.44311377245509,0.160714285714286,0.701319600901191,0.857605177993528,0.633093525179856,0.647887323943662,0.843037974683544,0.540059347181009,0.855799373040752,0.647208121827411,0.13654699475595,0.151020408163265,0.0996932515337423,0.105691056910569,0.155722999641191,0.102362204724409,0.163576431808817,0.0792967348403301
1,-57.117,-29.7,0.749295774647887,0.437125748502994,0.160714285714286,0.681525587383328,0.864077669902913,0.637889688249401,0.647887323943662,0.848101265822785,0.551928783382789,0.862068965517241,0.657360406091371,0.126764824526019,0.159183673469388,0.0904907975460123,0.101626016260163,0.144241119483315,0.095414543770264,0.133910177173465,0.0739146035163258
1,-58.533,-33.033,0.676056338028169,0.473053892215569,0.160714285714286,0.724010299324107,0.812297734627832,0.570743405275779,0.690140845070423,0.848101265822785,0.462908011869436,0.789968652037618,0.581218274111675,0.0992335619201291,0.128571428571429,0.0812883435582822,0.101626016260163,0.112665949049157,0.0768874478925428,0.112896580140091,0.059562253318981
1,-58.933,-30.533,0.726760563380282,0.479041916167665,0.178571428571429,0.716929514000644,0.86084142394822,0.609112709832134,0.686619718309859,0.825316455696202,0.519287833827893,0.843260188087774,0.629441624365482,0.110730133118193,0.140816326530612,0.0690184049079755,0.130081300813008,0.127735916756369,0.0685502547475683,0.137618459002884,0.0531036957301758
1,-54.6333,-27.15,0.71830985915493,0.520958083832335,0.321428571428571,0.531702607016415,0.783171521035599,0.616306954436451,0.591549295774648,0.670886075949367,0.584569732937685,0.780564263322884,0.657360406091371,0.172851956434046,0.177551020408163,0.173312883435583,0.0487804878048781,0.168998923573735,0.167670217693377,0.174289245982695,0.156440617151058
1,-58.6666,-27.3166,0.802816901408451,0.413173652694611,0.196428571428571,0.635017701963309,0.886731391585761,0.697841726618705,0.584507042253521,0.891139240506329,0.614243323442137,0.90282131661442,0.710659898477157,0.129991932230738,0.174489795918367,0.0674846625766871,0.154471544715447,0.159311087190527,0.0713293191292265,0.163576431808817,0.0552565482597775
1,-60.6425,-32.0644,0.692957746478873,0.479041916167665,0.160714285714286,0.725458641776633,0.831715210355987,0.58273381294964,0.693661971830986,0.863291139240506,0.480712166172107,0.808777429467085,0.596446700507614,0.100242033077854,0.147959183673469,0.049079754601227,0.182926829268293,0.137064944384643,0.0500231588698472,0.136382365059745,0.038751345532831
1,-59.4833,-29.1333,0.754929577464789,0.467065868263473,0.196428571428571,0.674122948181526,0.867313915857605,0.645083932853717,0.640845070422535,0.850632911392405,0.55786350148368,0.865203761755486,0.66243654822335,0.11587333602259,0.154081632653061,0.0552147239263804,0.166666666666667,0.142088266953714,0.0574339972209356,0.151627523691801,0.0444922856117689
1,-59.4666,-28.75,0.76056338028169,0.473053892215569,0.214285714285714,0.660926939169617,0.870550161812298,0.645083932853717,0.644366197183099,0.853164556962025,0.566765578635015,0.86833855799373,0.67005076142132,0.113957240822912,0.148979591836735,0.053680981595092,0.16260162601626,0.140294223179046,0.0569708198239926,0.149155335805521,0.0441334768568353
1,-59.65,-29.15,0.752112676056338,0.473053892215569,0.196428571428571,0.668490505310589,0.864077669902913,0.635491606714628,0.651408450704225,0.89873417721519,0.551928783382789,0.855799373040752,0.657360406091371,0.121520774505849,0.164285714285714,0.0521472392638037,0.17479674796748,0.155722999641191,0.0565076424270496,0.165636588380717,0.0437746681019017
1,-59.3666,-28.4666,0.766197183098592,0.473053892215569,0.196428571428571,0.647570003218539,0.870550161812298,0.642685851318945,0.647887323943662,0.853164556962025,0.572700296735905,0.86833855799373,0.6751269035533,0.112747075433643,0.145918367346939,0.053680981595092,0.16260162601626,0.139935414424112,0.0560444650301065,0.149567367119901,0.0434158593469681
1,-58.2833,-30.0333,0.732394366197183,0.455089820359281,0.178571428571429,0.703733504988735,0.851132686084142,0.623501199040767,0.654929577464789,0.835443037974684,0.531157270029674,0.849529780564263,0.639593908629442,0.11425978217023,0.144897959183673,0.0736196319018405,0.130081300813008,0.138141370649444,0.0704029643353404,0.137618459002884,0.0545389307499103
1,-57.5666,-29.9,0.740845070422535,0.437125748502994,0.160714285714286,0.693916961699388,0.854368932038835,0.635491606714628,0.640845070422535,0.845569620253165,0.545994065281899,0.855799373040752,0.652284263959391,0.128580072609923,0.158163265306122,0.0889570552147239,0.113821138211382,0.151417294581988,0.0903195924038907,0.149979398434281,0.069967707212056
1,-55.6833,-32.2166,0.684507042253521,0.479041916167665,0.160714285714286,0.712745413582234,0.825242718446602,0.575539568345324,0.697183098591549,0.711392405063291,0.824925816023739,0.799373040752351,0.596446700507614,0.121016538926987,0.127551020408163,0.125766871165644,0.0487804878048781,0.120559741657696,0.125521074571561,0.111660486196951,0.103695730175816
1,-56.55,-30.8,0.707042253521127,0.48502994011976,0.178571428571429,0.703089797232057,0.841423948220065,0.597122302158273,0.683098591549296,0.812658227848101,0.507418397626113,0.824451410658307,0.619289340101523,0.135437676482453,0.139795918367347,0.125766871165644,0.0650406504065041,0.138141370649444,0.12691060676239,0.143798928718583,0.098313598851812
1,-59.38,-29.3,0.752112676056338,0.467065868263473,0.196428571428571,0.676858706147409,0.86084142394822,0.640287769784173,0.640845070422535,0.90379746835443,0.551928783382789,0.858934169278997,0.657360406091371,0.11587333602259,0.156122448979592,0.0552147239263804,0.166666666666667,0.142805884463581,0.0569708198239926,0.15245158632056,0.0441334768568353
1,-54.35,-28.0333,0.743661971830986,0.479041916167665,0.285714285714286,0.543933054393305,0.812297734627832,0.645083932853717,0.580985915492958,0.686075949367089,0.830860534124629,0.808777429467085,0.677664974619289,0.18555869302138,0.191836734693878,0.205521472392638,0.040650406504065,0.177969142447076,0.199166280685503,0.180881747012773,0.166846071044133
1,-54.816667,-29.8833,0.72112676056338,0.437125748502994,0.214285714285714,0.596073382684261,0.805825242718447,0.635491606714628,0.588028169014085,0.810126582278481,0.807121661721068,0.80564263322884,0.652284263959391,0.163876563130294,0.156122448979592,0.188650306748466,0.0284552845528455,0.155722999641191,0.173228346456693,0.160280181293778,0.139935414424112
1,-58.58,-35.18,0.630985915492958,0.467065868263473,0.142857142857143,0.743160605085291,0.776699029126214,0.539568345323741,0.697183098591549,0.812658227848101,0.415430267062315,0.74294670846395,0.540609137055838,0.0986284792254942,0.107142857142857,0.0828220858895705,0.0813008130081301,0.108360243989953,0.0819823992589162,0.117428924598269,0.0635091496232508
1,-54.3333,-34.4833,0.63943661971831,0.359281437125749,0.178571428571429,0.591084647570003,0.689320388349515,0.58273381294964,0.538732394366197,0.564556962025316,0.70326409495549,0.714733542319749,0.576142131979695,0.11304961678096,0.105102040816327,0.098159509202454,0.0447154471544715,0.107283817725152,0.114404817044928,0.11619283065513,0.106925008970219
1,-53.9166,-28.3833,0.740845070422535,0.449101796407186,0.267857142857143,0.53363373028645,0.802588996763754,0.649880095923261,0.563380281690141,0.772151898734177,0.827893175074184,0.808777429467085,0.680203045685279,0.17910447761194,0.186734693877551,0.199386503067485,0.0447154471544715,0.171510584858271,0.191292264937471,0.175937371240214,0.161463939720129
1,-57.8333,-31.3333,0.709859154929578,0.473053892215569,0.160714285714286,0.724171226263276,0.851132686084142,0.60431654676259,0.683098591549296,0.817721518987342,0.528189910979229,0.827586206896552,0.616751269035533,0.131706333198871,0.164285714285714,0.110429447852761,0.0894308943089431,0.142805884463581,0.113015284854099,0.137206427688504,0.0882669537136706
1,-54.2666,-28.3,0.749295774647887,0.467065868263473,0.285714285714286,0.550691985838429,0.815533980582524,0.652278177458034,0.573943661971831,0.691139240506329,0.839762611275964,0.818181818181818,0.680203045685279,0.183440903590157,0.188775510204082,0.207055214723926,0.040650406504065,0.175098672407607,0.195924038906901,0.179233621755253,0.165052027269465
1,-57,-34.5666,0.659154929577465,0.37125748502994,0.107142857142857,0.70164145477953,0.763754045307443,0.587529976019185,0.612676056338028,0.70126582278481,0.454005934718101,0.768025078369906,0.573604060913706,0.111536910044373,0.11734693877551,0.113496932515337,0.0487804878048781,0.110513096519555,0.111162575266327,0.110836423568191,0.0861141011840689
1,-58.5667,-37.45,0.580281690140845,0.508982035928144,0.160714285714286,0.74380431284197,0.750809061488673,0.501199040767386,0.725352112676056,0.769620253164557,0.362017804154303,0.686520376175549,0.49492385786802,0.0844090359015732,0.0959183673469388,0.0736196319018405,0.0813008130081301,0.0929314675278077,0.0680870773506253,0.101359703337454,0.0527448869752422
1,-57.8666,-37.5166,0.577464788732394,0.455089820359281,0.160714285714286,0.710653363373029,0.711974110032362,0.508393285371703,0.672535211267606,0.759493670886076,0.364985163204748,0.67398119122257,0.49746192893401,0.0828963291649859,0.0979591836734694,0.0766871165644172,0.0691056910569106,0.0875493362038034,0.0736452061139416,0.0927070457354759,0.0570505920344456
1,-58.567,-37.45,0.580281690140845,0.508982035928144,0.160714285714286,0.74380431284197,0.750809061488673,0.501199040767386,0.725352112676056,0.769620253164557,0.362017804154303,0.686520376175549,0.49492385786802,0.0844090359015732,0.0959183673469388,0.0736196319018405,0.0813008130081301,0.0929314675278077,0.0680870773506253,0.101359703337454,0.0527448869752422
1,-57.8833,-28.3833,0.777464788732394,0.467065868263473,0.214285714285714,0.645477953009334,0.886731391585761,0.661870503597122,0.637323943661972,0.868354430379747,0.590504451038576,0.884012539184953,0.690355329949239,0.125352964905204,0.168367346938776,0.0613496932515337,0.134146341463415,0.148905633297452,0.0861509958314034,0.130201895344046,0.0667384284176534
1,-53.1,-31.45,0.673239436619718,0.377245508982036,0.214285714285714,0.54618603154168,0.724919093851133,0.616306954436451,0.528169014084507,0.612658227848101,0.738872403560831,0.736677115987461,0.614213197969543,0.142295280354982,0.139795918367347,0.131901840490798,0.0569105691056911,0.146035163257983,0.13756368689208,0.147919241862382,0.143882310728382
1,-52.8166,-31.85,0.690140845070423,0.37125748502994,0.178571428571429,0.571129707112971,0.744336569579288,0.616306954436451,0.549295774647887,0.617721518987342,0.697329376854599,0.764890282131661,0.624365482233503,0.133622428398548,0.13469387755102,0.116564417177914,0.0650406504065041,0.134912091855041,0.124131542380732,0.143386897404203,0.132041621815572
1,-56.1833,-34.8833,0.645070422535211,0.353293413173653,0.125,0.678950756356614,0.72168284789644,0.58273381294964,0.573943661971831,0.767088607594937,0.729970326409496,0.74294670846395,0.563451776649746,0.0930818878580073,0.0887755102040816,0.101226993865031,0.032520325203252,0.0900609974883387,0.100046317739694,0.0902348578491965,0.0785791173304629
1,-57.6,-28,0.794366197183099,0.48502994011976,0.232142857142857,0.624235597038944,0.909385113268608,0.676258992805755,0.640845070422535,0.881012658227848,0.614243323442137,0.896551724137931,0.710659898477157,0.140480032271077,0.171428571428571,0.0843558282208589,0.109756097560976,0.157517043415859,0.0981936081519222,0.15245158632056,0.0760674560459275
1,-56.36,-27.37,0.791549295774648,0.437125748502994,0.232142857142857,0.596878017380109,0.870550161812298,0.690647482014389,0.577464788732394,0.868354430379747,0.640949554896142,0.884012539184953,0.710659898477157,0.163170633319887,0.173469387755102,0.139570552147239,0.0691056910569106,0.167563688554001,0.143584993052339,0.177173465183354,0.113383566559024
1,-57.5666,-24.9666,0.836619718309859,0.425149700598802,0.267857142857143,0.545381396845832,0.893203883495146,0.73621103117506,0.535211267605634,0.962025316455696,0.670623145400593,0.918495297805643,0.758883248730964,0.129790237999193,0.16530612244898,0.0674846625766871,0.150406504065041,0.153211338356656,0.0741083835108847,0.175937371240214,0.0574094007893793
1,-51.124635,-30.053181,0.71830985915493,0.317365269461078,0.178571428571429,0.530897972320566,0.744336569579288,0.661870503597122,0.482394366197183,0.660759493670886,0.786350148367952,0.780564263322884,0.65989847715736,0.146329164985881,0.144897959183673,0.151840490797546,0.0447154471544715,0.146035163257983,0.149143121815655,0.145035022661722,0.14567635450305
1,-58.9333,-27.3333,0.791549295774648,0.431137724550898,0.214285714285714,0.632121017058256,0.877022653721683,0.683453237410072,0.595070422535211,0.881012658227848,0.605341246290801,0.893416927899687,0.703045685279188,0.131605486083098,0.168367346938776,0.0628834355828221,0.166666666666667,0.162181557229996,0.063918480778138,0.175525339925834,0.0495156081808396
1,-58.55,-27.28,0.802816901408451,0.413173652694611,0.196428571428571,0.635017701963309,0.886731391585761,0.697841726618705,0.584507042253521,0.891139240506329,0.614243323442137,0.90282131661442,0.710659898477157,0.129991932230738,0.174489795918367,0.0674846625766871,0.154471544715447,0.159311087190527,0.0713293191292265,0.163576431808817,0.0552565482597775
1,-58.7166,-28.1833,0.771830985915493,0.449101796407186,0.196428571428571,0.640167364016736,0.867313915857605,0.657074340527578,0.623239436619718,0.860759493670886,0.58160237388724,0.874608150470219,0.682741116751269,0.109620814844695,0.135714285714286,0.0628834355828221,0.138211382113821,0.13275923932544,0.0648448355720241,0.133910177173465,0.0502332256907069
1,-55.3333,-27.9666,0.771830985915493,0.497005988023952,0.285714285714286,0.565336337302864,0.86084142394822,0.664268585131894,0.605633802816901,0.708860759493671,0.640949554896142,0.846394984326019,0.700507614213198,0.176381605486083,0.185714285714286,0.170245398773006,0.0569105691056911,0.178327951202009,0.173691523853636,0.168932838895756,0.158234660925727
1,-55.6833,-34.75,0.656338028169014,0.335329341317365,0.107142857142857,0.662375281622144,0.724919093851133,0.594724220623501,0.559859154929577,0.774683544303797,0.738872403560831,0.749216300940439,0.576142131979695,0.109116579265833,0.103061224489796,0.116564417177914,0.0284552845528455,0.103695730175816,0.115331171838814,0.107128141738772,0.0947255113024758
1,-56.5333,-34.75,0.650704225352113,0.377245508982036,0.125,0.699549404570325,0.750809061488673,0.580335731414868,0.609154929577465,0.69873417721519,0.465875370919881,0.755485893416928,0.565989847715736,0.0986284792254942,0.101020408163265,0.108895705521472,0.0447154471544715,0.0972371725870111,0.101435849930523,0.0951792336217552,0.0800143523501973
1,-60.1688,-32.6091,0.695774647887324,0.48502994011976,0.160714285714286,0.719343418088188,0.841423948220065,0.587529976019185,0.697183098591549,0.865822784810127,0.483679525222552,0.808777429467085,0.598984771573604,0.0958047599838645,0.146938775510204,0.053680981595092,0.158536585365854,0.123789020452099,0.0532654006484484,0.121137206427689,0.0412630068173663
1,-58.3333,-37.9166,0.569014084507042,0.467065868263473,0.160714285714286,0.722079176054071,0.715210355987055,0.503597122302158,0.683098591549296,0.69620253164557,0.356083086053412,0.667711598746082,0.489847715736041,0.0832997176280758,0.1,0.0736196319018405,0.0731707317073171,0.0889845712235379,0.0741083835108847,0.092295014421096,0.0574094007893793
1,-60.5666,-36.7833,0.585915492957746,0.544910179640719,0.160714285714286,0.808818796266495,0.786407766990291,0.486810551558753,0.785211267605634,0.787341772151899,0.353115727002967,0.711598746081505,0.487309644670051,0.09116579265833,0.125510204081633,0.0521472392638037,0.134146341463415,0.109436670254754,0.0588235294117647,0.11536876802637,0.0455687118765698
1,-60.2166,-29.4666,0.743661971830986,0.538922155688623,0.214285714285714,0.682652075957515,0.880258899676375,0.60431654676259,0.714788732394366,0.89873417721519,0.545994065281899,0.852664576802508,0.652284263959391,0.105586930213796,0.15,0.049079754601227,0.17479674796748,0.133476856835307,0.0528022232515053,0.147095179233622,0.0409041980624327
1,-57.6167,-38.0667,0.56056338028169,0.377245508982036,0.142857142857143,0.648857418731896,0.624595469255663,0.50599520383693,0.580985915492958,0.693670886075949,0.362017804154303,0.639498432601881,0.49492385786802,0.0876361436062929,0.102040816326531,0.0843558282208589,0.0691056910569106,0.0932902762827413,0.080129689671144,0.104243922538113,0.0620739146035163
1,-57.5167,-29.5667,0.749295774647887,0.437125748502994,0.160714285714286,0.688767299645961,0.857605177993528,0.637889688249401,0.640845070422535,0.848101265822785,0.551928783382789,0.862068965517241,0.657360406091371,0.128378378378378,0.163265306122449,0.0874233128834356,0.113821138211382,0.150340868317187,0.0889300602130616,0.144210960032962,0.0688912809472551
1,-58.2666,-37.8833,0.569014084507042,0.467065868263473,0.160714285714286,0.722079176054071,0.715210355987055,0.503597122302158,0.683098591549296,0.69620253164557,0.356083086053412,0.667711598746082,0.489847715736041,0.0832997176280758,0.1,0.0736196319018405,0.0731707317073171,0.0889845712235379,0.0741083835108847,0.092295014421096,0.0574094007893793
1,-58.13,-37.49,0.583098591549296,0.479041916167665,0.160714285714286,0.73511425812681,0.737864077669903,0.50599520383693,0.704225352112676,0.769620253164557,0.364985163204748,0.689655172413793,0.49746192893401,0.082291246470351,0.0959183673469388,0.0736196319018405,0.0731707317073171,0.087908144958737,0.0704029643353404,0.0943551709929955,0.0545389307499103
1,-57.55,-38,0.56056338028169,0.377245508982036,0.142857142857143,0.648857418731896,0.624595469255663,0.50599520383693,0.580985915492958,0.693670886075949,0.362017804154303,0.639498432601881,0.49492385786802,0.0876361436062929,0.102040816326531,0.0843558282208589,0.0691056910569106,0.0932902762827413,0.080129689671144,0.104243922538113,0.0620739146035163
1,-57.15,-28.5,0.774647887323944,0.467065868263473,0.214285714285714,0.643868683617638,0.886731391585761,0.661870503597122,0.637323943661972,0.868354430379747,0.590504451038576,0.880877742946709,0.690355329949239,0.143908834207342,0.169387755102041,0.098159509202454,0.0975609756097561,0.155722999641191,0.111162575266327,0.145859085290482,0.0861141011840689
1,-57.32,-29.34,0.752112676056338,0.437125748502994,0.160714285714286,0.677341486964918,0.86084142394822,0.642685851318945,0.637323943661972,0.850632911392405,0.55786350148368,0.865203761755486,0.66243654822335,0.139169019766035,0.168367346938776,0.0996932515337423,0.0975609756097561,0.15464657337639,0.105141269106068,0.147507210548002,0.0814495873699318
1,-57.533,-29.567,0.749295774647887,0.437125748502994,0.160714285714286,0.688767299645961,0.857605177993528,0.637889688249401,0.640845070422535,0.848101265822785,0.551928783382789,0.862068965517241,0.657360406091371,0.128378378378378,0.163265306122449,0.0874233128834356,0.113821138211382,0.150340868317187,0.0889300602130616,0.144210960032962,0.0688912809472551
1,-57.617,-38.083,0.56056338028169,0.377245508982036,0.142857142857143,0.648857418731896,0.624595469255663,0.50599520383693,0.580985915492958,0.693670886075949,0.362017804154303,0.639498432601881,0.49492385786802,0.0876361436062929,0.102040816326531,0.0843558282208589,0.0691056910569106,0.0932902762827413,0.080129689671144,0.104243922538113,0.0620739146035163
1,-59.1667,-37.3667,0.554929577464789,0.532934131736527,0.178571428571429,0.756517541036369,0.73462783171521,0.474820143884892,0.746478873239437,0.751898734177215,0.335311572700297,0.664576802507837,0.472081218274112,0.0846107301331182,0.1,0.0644171779141104,0.105691056910569,0.0986724076067456,0.0602130616025938,0.106304079110012,0.0466451381413706
1,-59.15,-37.3166,0.566197183098592,0.532934131736527,0.178571428571429,0.746540070807853,0.744336569579288,0.484412470023981,0.742957746478873,0.759493670886076,0.350148367952522,0.677115987460815,0.484771573604061,0.0876361436062929,0.0979591836734694,0.0674846625766871,0.101626016260163,0.10010764262648,0.063455303381195,0.112072517511331,0.049156799425906
1,-59.167,-37.383,0.554929577464789,0.532934131736527,0.178571428571429,0.756517541036369,0.73462783171521,0.474820143884892,0.746478873239437,0.751898734177215,0.335311572700297,0.664576802507837,0.472081218274112,0.0846107301331182,0.1,0.0644171779141104,0.105691056910569,0.0986724076067456,0.0602130616025938,0.106304079110012,0.0466451381413706
1,-64,-38,0.616901408450704,0.652694610778443,0.160714285714286,0.900386224654007,0.854368932038835,0.458033573141487,0.901408450704225,0.822784810126582,0.362017804154303,0.768025078369906,0.49492385786802,0.0461879790237999,0.0642857142857143,0.0230061349693252,0.16260162601626,0.0559741657696448,0.0236220472440945,0.0589204779563247,0.0182992465016146
1,-58.3,-37.7167,0.577464788732394,0.479041916167665,0.160714285714286,0.736884454457676,0.73462783171521,0.503597122302158,0.704225352112676,0.764556962025316,0.359050445103858,0.68025078369906,0.49238578680203,0.0834005647438483,0.101020408163265,0.0736196319018405,0.0772357723577236,0.0897021887334051,0.0717924965261695,0.0939431396786156,0.0556153570147112
1,-58.3,-37.733,0.577464788732394,0.479041916167665,0.160714285714286,0.736884454457676,0.73462783171521,0.503597122302158,0.704225352112676,0.764556962025316,0.359050445103858,0.68025078369906,0.49238578680203,0.0834005647438483,0.101020408163265,0.0736196319018405,0.0772357723577236,0.0897021887334051,0.0717924965261695,0.0939431396786156,0.0556153570147112
1,-58.2333,-28.05,0.783098591549296,0.455089820359281,0.214285714285714,0.635822336659157,0.886731391585761,0.671462829736211,0.623239436619718,0.870886075949367,0.599406528189911,0.887147335423197,0.697969543147208,0.121016538926987,0.156122448979592,0.0690184049079755,0.121951219512195,0.144241119483315,0.0778138026864289,0.138854552946024,0.0602798708288482
1,-58.25,-27.2666,0.8,0.395209580838323,0.178571428571429,0.623913743160605,0.880258899676375,0.700239808153477,0.573943661971831,0.886075949367089,0.640949554896142,0.896551724137931,0.710659898477157,0.129991932230738,0.173469387755102,0.0751533742331288,0.138211382113821,0.15464657337639,0.0815192218619731,0.15327564894932,0.0638679583781844
1,-59.1666,-24.5,0.830985915492958,0.538922155688623,0.303571428571429,0.569198583842935,0.928802588996764,0.693045563549161,0.637323943661972,0.949367088607595,0.661721068249258,0.921630094043887,0.751269035532995,0.0999394917305365,0.120408163265306,0.0276073619631902,0.16260162601626,0.12091855041263,0.0500231588698472,0.128141738772147,0.038751345532831
1,-58.0333,-28.0333,0.785915492957746,0.461077844311377,0.214285714285714,0.632281943997425,0.893203883495146,0.671462829736211,0.630281690140845,0.875949367088608,0.602373887240356,0.890282131661442,0.700507614213198,0.125252117789431,0.163265306122449,0.0690184049079755,0.121951219512195,0.148188015787585,0.0824455766558592,0.140090646889164,0.0638679583781844
1,-58.1333,-32.2166,0.698591549295775,0.497005988023952,0.178571428571429,0.734792404248471,0.84789644012945,0.585131894484412,0.707746478873239,0.870886075949367,0.507418397626113,0.821316614420063,0.604060913705584,0.119100443727309,0.140816326530612,0.0950920245398773,0.0894308943089431,0.132041621815572,0.0986567855488652,0.133086114544705,0.0789379260853965
1,-58.6666,-37.8333,0.566197183098592,0.48502994011976,0.160714285714286,0.738010943031864,0.731391585760518,0.496402877697842,0.711267605633803,0.759493670886076,0.350148367952522,0.670846394984326,0.484771573604061,0.0844090359015732,0.0989795918367347,0.0720858895705521,0.0772357723577236,0.0925726587728741,0.0713293191292265,0.0984754841367944,0.0552565482597775
1,-58.5141,-33.0102,0.676056338028169,0.473053892215569,0.160714285714286,0.724010299324107,0.812297734627832,0.570743405275779,0.690140845070423,0.848101265822785,0.462908011869436,0.789968652037618,0.581218274111675,0.0992335619201291,0.128571428571429,0.0812883435582822,0.101626016260163,0.112665949049157,0.0768874478925428,0.112896580140091,0.059562253318981
1,-58.21667,-37.81667,0.577464788732394,0.479041916167665,0.160714285714286,0.736884454457676,0.73462783171521,0.503597122302158,0.704225352112676,0.764556962025316,0.359050445103858,0.68025078369906,0.49238578680203,0.0834005647438483,0.101020408163265,0.0736196319018405,0.0772357723577236,0.0897021887334051,0.0717924965261695,0.0939431396786156,0.0556153570147112
1,-57.6333,-25.25,0.833802816901408,0.437125748502994,0.285714285714286,0.548599935629224,0.896440129449838,0.733812949640288,0.542253521126761,0.90379746835443,0.667655786350148,0.915360501567398,0.756345177664975,0.140278338039532,0.166326530612245,0.0736196319018405,0.134146341463415,0.159669895945461,0.0824455766558592,0.182117840955913,0.0638679583781844
1,-58.6333,-27.3,0.802816901408451,0.413173652694611,0.196428571428571,0.635017701963309,0.886731391585761,0.697841726618705,0.584507042253521,0.891139240506329,0.614243323442137,0.90282131661442,0.710659898477157,0.129991932230738,0.174489795918367,0.0674846625766871,0.154471544715447,0.159311087190527,0.0713293191292265,0.163576431808817,0.0552565482597775
1,-52.3425,-31.7719,0.690140845070423,0.377245508982036,0.178571428571429,0.577727711618925,0.741100323624595,0.609112709832134,0.556338028169014,0.650632911392405,0.694362017804154,0.768025078369906,0.624365482233503,0.13937071399758,0.141836734693878,0.110429447852761,0.0731707317073171,0.143523501973448,0.125984251968504,0.15286361763494,0.137423753139577
1,-53.6833,-29.2333,0.701408450704225,0.407185628742515,0.25,0.531058899259736,0.747572815533981,0.633093525179856,0.528169014084507,0.734177215189873,0.537091988130564,0.764890282131661,0.644670050761421,0.175776522791448,0.16734693877551,0.200920245398773,0.0284552845528455,0.163616792249731,0.196387216303844,0.176761433868974,0.152134912091855
1,-55.05,-34.9166,0.653521126760563,0.215568862275449,0.0535714285714286,0.592693916961699,0.660194174757282,0.623501199040767,0.447183098591549,0.60253164556962,0.71513353115727,0.730407523510972,0.588832487309645,0.106292860024203,0.102040816326531,0.102760736196319,0.040650406504065,0.102619303911015,0.106530801296897,0.107952204367532,0.100466451381414
1,-56.05,-28.55,0.766197183098592,0.479041916167665,0.214285714285714,0.625040231734792,0.867313915857605,0.647482014388489,0.637323943661972,0.784810126582278,0.58160237388724,0.865203761755486,0.682741116751269,0.155707946752723,0.170408163265306,0.133435582822086,0.0731707317073171,0.167922497308934,0.141732283464567,0.147507210548002,0.109795479009688
1,-56.05,-28.5167,0.766197183098592,0.479041916167665,0.214285714285714,0.625040231734792,0.867313915857605,0.647482014388489,0.637323943661972,0.784810126582278,0.58160237388724,0.865203761755486,0.682741116751269,0.155707946752723,0.170408163265306,0.133435582822086,0.0731707317073171,0.167922497308934,0.141732283464567,0.147507210548002,0.109795479009688
